pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
Kepler-246,c,Kepler-246 c,Transit,0,2,11.187161,7.5e-05,-7.5e-05,0,4,0.095,,,0,1,,,,,0,,,,,0,,,,,0,,0.134,0.068,-0.068,0,3,,,,,0,0,1,0,19h45m56.02s,+42d39m48.3s,296.483427,1.7e-05,42.663429,1.7e-05,2,637.44,9.19,-9.19,0,3,15.024,,0,Kepler-band,15.042,,0,5206.0,200.0,-200.0,0,6,,,,,2,0.83,0.42,-0.42,0,6,1,2014-05-14,Kepler
Kepler-247,b,Kepler-247 b,Transit,0,3,3.33616,7e-06,-7e-06,0,4,0.042,,,0,1,,,,,0,,,,,0,,,,,0,,0.146,0.041,-0.041,0,3,,,,,0,1,1,0,19h14m34.21s,+43d02m21.4s,288.642531,1.7e-05,43.039291,1.7e-05,2,676.38,14.02,-14.02,0,3,15.067,,0,Kepler-band,15.047,,0,5100.0,200.0,-200.0,0,6,,,,,1,0.77,0.21,-0.21,0,6,1,2014-05-14,Kepler
Kepler-247,c,Kepler-247 c,Transit,0,3,9.439452,7e-06,-7e-06,0,4,0.084,,,0,1,,,,,0,,,,,0,,,,,0,,0.365,0.102,-0.102,0,3,,,,,0,1,1,0,19h14m34.21s,+43d02m21.4s,288.642531,1.7e-05,43.039291,1.7e-05,2,676.38,14.02,-14.02,0,3,15.067,,0,Kepler-band,15.047,,0,5100.0,200.0,-200.0,0,6,,,,,1,0.77,0.21,-0.21,0,6,1,2014-05-14,Kepler
Kepler-247,d,Kepler-247 d,Transit,0,3,20.477912,2.6e-05,-2.6e-05,0,3,0.14,,,0,1,,,,,0,,,,,0,,,,,0,,0.352,0.098,-0.098,0,3,,,,,0,1,1,0,19h14m34.21s,+43d02m21.4s,288.642531,1.7e-05,43.039291,1.7e-05,2,676.38,14.02,-14.02,0,3,15.067,,0,Kepler-band,15.047,,0,5100.0,200.0,-200.0,0,6,,,,,1,0.77,0.21,-0.21,0,6,1,2014-05-14,Kepler
Kepler-248,b,Kepler-248 b,Transit,0,2,6.308205,1e-05,-1e-05,0,4,0.066,,,0,1,,,,,0,,,,,0,,,,,0,,0.269,0.032,-0.032,0,3,,,,,0,0,1,0,19h32m14.73s,+43d34m52.9s,293.061384,1.7e-05,43.581356,1.7e-05,2,754.65,13.19,-13.19,0,3,15.258,,0,Kepler-band,15.233,,0,5190.0,161.0,-161.0,0,6,,,,,1,0.83,0.1,-0.1,0,6,1,2014-05-14,Kepler
Kepler-248,c,Kepler-248 c,Transit,0,2,16.239494,2.4e-05,-2.4e-05,0,4,0.123,,,0,1,,,,,0,,,,,0,,,,,0,,0.363,0.044,-0.044,0,3,,,,,0,0,1,0,19h32m14.73s,+43d34m52.9s,293.061384,1.7e-05,43.581356,1.7e-05,2,754.65,13.19,-13.19,0,3,15.258,,0,Kepler-band,15.233,,0,5190.0,161.0,-161.0,0,6,,,,,1,0.83,0.1,-0.1,0,6,1,2014-05-14,Kepler
Kepler-249,b,Kepler-249 b,Transit,0,3,3.306539,1e-05,-1e-05,0,7,0.035,,,0,2,,,,,0,,,,,0,,,,,0,,0.097,0.004,-0.004,0,7,,,,,0,0,1,0,19h47m56.42s,+43d39m30.7s,296.985068,1.7e-05,43.658524,1.7e-05,2,191.44,1.22,-1.22,0,3,15.234,,0,Kepler-band,15.23,,0,3568.0,150.0,-150.0,0,9,,,,,4,0.48,0.02,-0.02,0,9,1,2014-05-14,Kepler
Kepler-249,c,Kepler-249 c,Transit,0,3,7.113702,1.8e-05,-1.8e-05,0,7,0.058,,,0,2,,,,,0,,,,,0,,,,,0,,0.135,0.008,-0.008,0,7,,,,,0,0,1,0,19h47m56.42s,+43d39m30.7s,296.985068,1.7e-05,43.658524,1.7e-05,2,191.44,1.22,-1.22,0,3,15.234,,0,Kepler-band,15.23,,0,3568.0,150.0,-150.0,0,9,,,,,4,0.48,0.02,-0.02,0,9,1,2014-05-14,Kepler
Kepler-249,d,Kepler-249 d,Transit,0,3,15.368459,7e-05,-7e-05,0,7,0.097,,,0,2,,,,,0,,,,,0,,,,,0,,0.14,0.012,-0.012,0,7,,,,,0,0,1,0,19h47m56.42s,+43d39m30.7s,296.985068,1.7e-05,43.658524,1.7e-05,2,191.44,1.22,-1.22,0,3,15.234,,0,Kepler-band,15.23,,0,3568.0,150.0,-150.0,0,9,,,,,4,0.48,0.02,-0.02,0,9,1,2014-05-14,Kepler
Kepler-250,b,Kepler-250 b,Transit,0,3,4.148141,4.6e-05,-4.6e-05,0,3,0.048,,,0,1,,,,,0,,,,,0,,,,,0,,0.101,0.061,-0.061,0,3,,,,,0,0,1,0,19h18m22.74s,+44d08m31.0s,289.594765,1.7e-05,44.141953,1.7e-05,2,777.31,17.16,-17.16,0,3,15.46,,0,Kepler-band,15.414,,0,5160.0,200.0,-200.0,0,6,,,,,2,0.81,0.46,-0.46,0,6,1,2014-05-14,Kepler
Kepler-250,c,Kepler-250 c,Transit,0,3,7.156804,2.2e-05,-2.2e-05,0,4,0.069,,,0,1,,,,,0,,,,,0,,,,,0,,0.203,0.117,-0.117,0,3,,,,,0,0,1,0,19h18m22.74s,+44d08m31.0s,289.594765,1.7e-05,44.141953,1.7e-05,2,777.31,17.16,-17.16,0,3,15.46,,0,Kepler-band,15.414,,0,5160.0,200.0,-200.0,0,6,,,,,2,0.81,0.46,-0.46,0,6,1,2014-05-14,Kepler
Kepler-250,d,Kepler-250 d,Transit,0,3,17.648312,8.1e-05,-8.1e-05,0,4,0.127,,,0,1,,,,,0,,,,,0,,,,,0,,0.194,0.112,-0.112,0,3,,,,,0,0,1,0,19h18m22.74s,+44d08m31.0s,289.594765,1.7e-05,44.141953,1.7e-05,2,777.31,17.16,-17.16,0,3,15.46,,0,Kepler-band,15.414,,0,5160.0,200.0,-200.0,0,6,,,,,2,0.81,0.46,-0.46,0,6,1,2014-05-14,Kepler
Kepler-251,b,Kepler-251 b,Transit,0,4,4.790936,3.7e-05,-3.7e-05,0,3,0.053,,,0,1,,,,,0,,,,,0,,,,,0,,0.119,0.021,-0.021,0,3,,,,,0,0,1,0,19h46m15.90s,+44d06m21.1s,296.566237,1.7e-05,44.105865,1.7e-05,2,948.98,27.65,-27.65,0,3,15.223,,0,Kepler-band,15.216,,0,5526.0,100.0,-100.0,0,6,,,,,2,0.89,0.15,-0.15,0,6,1,2014-05-14,Kepler
Kepler-251,c,Kepler-251 c,Transit,0,4,16.514043,5.4e-05,-5.4e-05,0,4,0.122,,,0,1,,,,,0,,,,,0,,,,,0,,0.247,0.044,-0.044,0,3,,,,,0,0,1,0,19h46m15.90s,+44d06m21.1s,296.566237,1.7e-05,44.105865,1.7e-05,2,948.98,27.65,-27.65,0,3,15.223,,0,Kepler-band,15.216,,0,5526.0,100.0,-100.0,0,6,,,,,2,0.89,0.15,-0.15,0,6,1,2014-05-14,Kepler
Kepler-251,d,Kepler-251 d,Transit,0,4,30.133001,0.000161,-0.000161,0,4,0.182,,,0,1,,,,,0,,,,,0,,,,,0,,0.247,0.044,-0.044,0,3,,,,,0,0,1,0,19h46m15.90s,+44d06m21.1s,296.566237,1.7e-05,44.105865,1.7e-05,2,948.98,27.65,-27.65,0,3,15.223,,0,Kepler-band,15.216,,0,5526.0,100.0,-100.0,0,6,,,,,2,0.89,0.15,-0.15,0,6,1,2014-05-14,Kepler
Kepler-251,e,Kepler-251 e,Transit,0,4,99.640161,0.001074,-0.001074,0,3,0.404,,,0,1,,,,,0,,,,,0,,,,,0,,0.247,0.044,-0.044,0,3,,,,,0,0,1,0,19h46m15.90s,+44d06m21.1s,296.566237,1.7e-05,44.105865,1.7e-05,2,948.98,27.65,-27.65,0,3,15.223,,0,Kepler-band,15.216,,0,5526.0,100.0,-100.0,0,6,,,,,2,0.89,0.15,-0.15,0,6,1,2014-05-14,Kepler
Kepler-252,b,Kepler-252 b,Transit,0,2,6.668391,3.1e-05,-3.1e-05,0,4,0.058,,,0,1,,,,,0,,,,,0,,,,,0,,0.11,0.011,-0.011,0,3,,,,,0,0,1,0,19h42m19.04s,+44d32m45.5s,295.579345,1.7e-05,44.545963,1.7e-05,2,383.59,3.53,-3.53,0,3,15.058,,0,Kepler-band,15.029,,0,4208.0,150.0,-150.0,0,7,,,,,3,0.55,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-252,c,Kepler-252 c,Transit,0,2,10.848463,1.5e-05,-1.5e-05,0,5,0.08,,,0,2,,,,,0,,,,,0,,,,,0,,0.192,0.012,-0.012,0,4,,,,,0,0,1,0,19h42m19.04s,+44d32m45.5s,295.579345,1.7e-05,44.545963,1.7e-05,2,383.59,3.53,-3.53,0,3,15.058,,0,Kepler-band,15.029,,0,4208.0,150.0,-150.0,0,7,,,,,3,0.55,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-253,b,Kepler-253 b,Transit,0,3,3.783986,1.7e-05,-1.7e-05,0,3,0.046,,,0,1,,,,,0,,,,,0,,,,,0,,0.145,0.06,-0.06,0,3,,,,,0,0,1,0,19h27m22.08s,+44d51m29.1s,291.841992,1.9e-05,44.858089,1.7e-05,2,858.93,20.66,-20.66,0,3,15.532,,0,Kepler-band,15.512,,0,5208.0,200.0,-200.0,0,6,,,,,1,0.79,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-253,c,Kepler-253 c,Transit,0,3,10.281951,3.2e-05,-3.2e-05,0,4,0.089,,,0,1,,,,,0,,,,,0,,,,,0,,0.236,0.099,-0.099,0,3,,,,,0,0,1,0,19h27m22.08s,+44d51m29.1s,291.841992,1.9e-05,44.858089,1.7e-05,2,858.93,20.66,-20.66,0,3,15.532,,0,Kepler-band,15.512,,0,5208.0,200.0,-200.0,0,6,,,,,1,0.79,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-253,d,Kepler-253 d,Transit,0,3,18.119869,6.6e-05,-6.6e-05,0,4,0.13,,,0,1,,,,,0,,,,,0,,,,,0,,0.283,0.116,-0.116,0,3,,,,,0,0,1,0,19h27m22.08s,+44d51m29.1s,291.841992,1.9e-05,44.858089,1.7e-05,2,858.93,20.66,-20.66,0,3,15.532,,0,Kepler-band,15.512,,0,5208.0,200.0,-200.0,0,6,,,,,1,0.79,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-254,b,Kepler-254 b,Transit,0,3,5.826662,1e-05,-1e-05,0,4,0.064,,,0,1,,,,,0,,,,,0,,,,,0,,0.345,0.165,-0.165,0,3,,,,,0,0,1,0,19h12m39.53s,+45d48m59.4s,288.164701,1.7e-05,45.816504,1.7e-05,2,1446.45,75.9,-75.9,0,3,15.843,,0,Kepler-band,15.838,,0,5957.0,200.0,-200.0,0,6,,,,,2,0.91,0.43,-0.43,0,7,1,2014-05-14,Kepler
Kepler-254,c,Kepler-254 c,Transit,0,3,12.412183,8.2e-05,-8.2e-05,0,5,0.105,,,0,1,,,,,0,,,,,0,,,,,1,,0.192,0.092,-0.092,0,4,,,,,0,0,1,0,19h12m39.53s,+45d48m59.4s,288.164701,1.7e-05,45.816504,1.7e-05,2,1446.45,75.9,-75.9,0,3,15.843,,0,Kepler-band,15.838,,0,5957.0,200.0,-200.0,0,6,,,,,2,0.91,0.43,-0.43,0,7,1,2014-05-14,Kepler
Kepler-254,d,Kepler-254 d,Transit,0,3,18.746477,0.000121,-0.000121,0,5,0.139,,,0,1,,,,,0,,,,,0,,,,,0,,0.223,0.106,-0.106,0,3,,,,,0,0,1,0,19h12m39.53s,+45d48m59.4s,288.164701,1.7e-05,45.816504,1.7e-05,2,1446.45,75.9,-75.9,0,3,15.843,,0,Kepler-band,15.838,,0,5957.0,200.0,-200.0,0,6,,,,,2,0.91,0.43,-0.43,0,7,1,2014-05-14,Kepler
Kepler-255,b,Kepler-255 b,Transit,0,3,5.714606,5.2e-05,-5.2e-05,0,3,0.063,,,0,1,,,,,0,,,,,0,,,,,0,,0.138,0.055,-0.055,0,3,,,,,0,0,1,0,19h44m15.42s,+45d58m36.6s,296.064233,1.9e-05,45.976841,1.7e-05,2,1084.5,32.69,-32.69,0,3,15.596,,0,Kepler-band,15.528,,0,5573.0,200.0,-200.0,0,6,,,,,2,0.93,0.37,-0.37,0,6,1,2014-05-14,Kepler
Kepler-255,c,Kepler-255 c,Transit,0,3,9.946047,3.5e-05,-3.5e-05,0,4,0.092,,,0,1,,,,,0,,,,,0,,,,,0,,0.267,0.105,-0.105,0,3,,,,,0,0,1,0,19h44m15.42s,+45d58m36.6s,296.064233,1.9e-05,45.976841,1.7e-05,2,1084.5,32.69,-32.69,0,3,15.596,,0,Kepler-band,15.528,,0,5573.0,200.0,-200.0,0,6,,,,,2,0.93,0.37,-0.37,0,6,1,2014-05-14,Kepler
Kepler-256,b,Kepler-256 b,Transit,0,4,1.620493,9e-06,-9e-06,0,3,0.027,,,0,1,,,,,0,,,,,0,,,,,0,,0.142,0.035,-0.035,0,3,,,,,0,0,1,0,19h30m19.31s,+46d05m50.6s,292.580445,1.9e-05,46.097389,1.7e-05,2,1057.36,24.9,-24.9,0,3,15.065,,0,Kepler-band,15.015,,0,5551.0,111.0,-111.0,0,6,,,,,2,1.3,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-256,c,Kepler-256 c,Transit,0,4,3.38802,1.6e-05,-1.6e-05,0,3,0.045,,,0,1,,,,,0,,,,,0,,,,,0,,0.192,0.047,-0.047,0,3,,,,,0,0,1,0,19h30m19.31s,+46d05m50.6s,292.580445,1.9e-05,46.097389,1.7e-05,2,1057.36,24.9,-24.9,0,3,15.065,,0,Kepler-band,15.015,,0,5551.0,111.0,-111.0,0,6,,,,,2,1.3,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-256,d,Kepler-256 d,Transit,0,4,5.839172,3.1e-05,-3.1e-05,0,3,0.064,,,0,1,,,,,0,,,,,0,,,,,0,,0.221,0.056,-0.056,0,3,,,,,0,0,1,0,19h30m19.31s,+46d05m50.6s,292.580445,1.9e-05,46.097389,1.7e-05,2,1057.36,24.9,-24.9,0,3,15.065,,0,Kepler-band,15.015,,0,5551.0,111.0,-111.0,0,6,,,,,2,1.3,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-256,e,Kepler-256 e,Transit,0,4,10.681572,6.6e-05,-6.6e-05,0,4,0.096,,,0,1,,,,,0,,,,,0,,,,,0,,0.21,0.052,-0.052,0,3,,,,,0,0,1,0,19h30m19.31s,+46d05m50.6s,292.580445,1.9e-05,46.097389,1.7e-05,2,1057.36,24.9,-24.9,0,3,15.065,,0,Kepler-band,15.015,,0,5551.0,111.0,-111.0,0,6,,,,,2,1.3,0.32,-0.32,0,6,1,2014-05-14,Kepler
Kepler-257,b,Kepler-257 b,Transit,0,3,2.382667,6e-06,-6e-06,0,4,0.034,,,0,1,,,,,0,,,,,0,,,,,0,,0.233,0.117,-0.117,0,2,,,,,0,0,1,0,19h49m15.84s,+46d01m23.8s,297.315994,2.5e-05,46.023269,2.2e-05,2,797.75,17.8,-17.8,0,2,15.471,,0,Kepler-band,15.422,,0,5180.0,200.0,-200.0,0,5,,,,,1,1.04,0.52,-0.52,0,5,1,2014-05-14,Kepler
Kepler-257,c,Kepler-257 c,Transit,0,3,6.581484,8e-06,-8e-06,0,4,0.066,,,0,1,,,,,0,,,,,0,,,,,0,,0.483,0.243,-0.243,0,2,,,,,0,0,1,0,19h49m15.84s,+46d01m23.8s,297.315994,2.5e-05,46.023269,2.2e-05,2,797.75,17.8,-17.8,0,2,15.471,,0,Kepler-band,15.422,,0,5180.0,200.0,-200.0,0,5,,,,,1,1.04,0.52,-0.52,0,5,1,2014-05-14,Kepler
Kepler-257,d,Kepler-257 d,Transit,0,3,24.664551,5.1e-05,-5.1e-05,0,4,0.16,,,0,1,,,,,0,,,,,0,,,,,0,,0.442,0.221,-0.221,0,2,,,,,0,0,1,0,19h49m15.84s,+46d01m23.8s,297.315994,2.5e-05,46.023269,2.2e-05,2,797.75,17.8,-17.8,0,2,15.471,,0,Kepler-band,15.422,,0,5180.0,200.0,-200.0,0,5,,,,,1,1.04,0.52,-0.52,0,5,1,2014-05-14,Kepler
Kepler-258,b,Kepler-258 b,Transit,0,2,13.19722,1.9e-05,-1.9e-05,0,4,0.103,,,0,1,,,,,0,,,,,0,,,,,0,,0.362,0.242,-0.242,0,3,,,,,0,0,1,0,19h36m16.44s,+46d34m45.6s,294.06849,3.6e-05,46.57933,1.7e-05,2,585.6,8.39,-8.39,0,3,15.223,,0,Kepler-band,15.201,,0,4942.0,200.0,-200.0,0,6,,,,,2,0.92,0.61,-0.61,0,6,1,2014-05-14,Kepler
Kepler-258,c,Kepler-258 c,Transit,0,2,33.653079,0.000189,-0.000189,0,4,0.193,,,0,1,,,,,0,,,,,0,,,,,0,,0.322,0.217,-0.217,0,3,,,,,0,0,1,0,19h36m16.44s,+46d34m45.6s,294.06849,3.6e-05,46.57933,1.7e-05,2,585.6,8.39,-8.39,0,3,15.223,,0,Kepler-band,15.201,,0,4942.0,200.0,-200.0,0,6,,,,,2,0.92,0.61,-0.61,0,6,1,2014-05-14,Kepler
Kepler-259,b,Kepler-259 b,Transit,0,2,8.115317,2.2e-05,-2.2e-05,0,4,0.079,,,0,1,,,,,0,,,,,0,,,,,0,,0.25,0.122,-0.122,0,3,,,,,0,0,1,0,19h12m50.86s,+46d36m54.0s,288.211929,1.7e-05,46.615005,1.7e-05,2,1031.58,27.01,-27.01,0,3,15.219,,0,Kepler-band,15.169,,0,5938.0,200.0,-200.0,0,6,,,,,1,0.9,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-259,c,Kepler-259 c,Transit,0,2,36.924931,0.000181,-0.000181,0,4,0.217,,,0,1,,,,,0,,,,,0,,,,,0,,0.241,0.117,-0.117,0,3,,,,,0,0,1,0,19h12m50.86s,+46d36m54.0s,288.211929,1.7e-05,46.615005,1.7e-05,2,1031.58,27.01,-27.01,0,3,15.219,,0,Kepler-band,15.169,,0,5938.0,200.0,-200.0,0,6,,,,,1,0.9,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-260,b,Kepler-260 b,Transit,0,2,8.187399,2.2e-05,-2.2e-05,0,4,0.075,,,0,1,,,,,0,,,,,0,,,,,0,,0.179,0.049,-0.049,0,3,,,,,0,0,1,0,19h27m42.23s,+38d00m50.8s,291.925972,1.7e-05,38.014122,1.7e-05,2,638.85,7.47,-7.47,0,3,14.138,,0,Kepler-band,14.118,,0,5250.0,257.0,-257.0,0,6,,,,,2,0.86,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-260,c,Kepler-260 c,Transit,0,2,76.050178,0.001026,-0.001026,0,4,0.332,,,0,1,,,,,0,,,,,0,,,,,0,,0.155,0.048,-0.048,0,3,,,,,0,0,1,0,19h27m42.23s,+38d00m50.8s,291.925972,1.7e-05,38.014122,1.7e-05,2,638.85,7.47,-7.47,0,3,14.138,,0,Kepler-band,14.118,,0,5250.0,257.0,-257.0,0,6,,,,,2,0.86,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-261,b,Kepler-261 b,Transit,0,2,10.381227,1.6e-05,-1.6e-05,0,4,0.088,,,0,1,,,,,0,,,,,0,,,,,0,,0.194,0.012,-0.012,0,3,,,,,0,0,1,0,19h25m27.55s,+37d36m33.1s,291.364773,1.7e-05,37.609184,1.7e-05,2,320.43,1.77,-1.77,0,3,13.562,,0,Kepler-band,13.529,,0,5098.0,100.0,-100.0,0,6,,,,,2,0.79,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-261,c,Kepler-261 c,Transit,0,2,24.570858,6.9e-05,-6.9e-05,0,4,0.156,,,0,1,,,,,0,,,,,0,,,,,0,,0.178,0.012,-0.012,0,3,,,,,0,0,1,0,19h25m27.55s,+37d36m33.1s,291.364773,1.7e-05,37.609184,1.7e-05,2,320.43,1.77,-1.77,0,3,13.562,,0,Kepler-band,13.529,,0,5098.0,100.0,-100.0,0,6,,,,,2,0.79,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-262,b,Kepler-262 b,Transit,0,2,13.060855,0.000164,-0.000164,0,4,0.108,,,0,1,,,,,0,,,,,0,,,,,0,,0.121,0.053,-0.053,0,3,,,,,0,0,1,0,19h22m54.88s,+37d15m09.5s,290.728675,1.9e-05,37.252649,1.7e-05,2,624.08,7.81,-7.81,0,3,14.246,,0,Kepler-band,14.224,,0,5841.0,200.0,-200.0,0,6,,,,,1,0.88,0.36,-0.36,0,6,1,2014-05-14,Kepler
Kepler-262,c,Kepler-262 c,Transit,0,2,21.853722,0.000187,-0.000187,0,4,0.152,,,0,1,,,,,0,,,,,0,,,,,0,,0.146,0.061,-0.061,0,3,,,,,0,0,1,0,19h22m54.88s,+37d15m09.5s,290.728675,1.9e-05,37.252649,1.7e-05,2,624.08,7.81,-7.81,0,3,14.246,,0,Kepler-band,14.224,,0,5841.0,200.0,-200.0,0,6,,,,,1,0.88,0.36,-0.36,0,6,1,2014-05-14,Kepler
Kepler-263,b,Kepler-263 b,Transit,0,2,16.568087,6.5e-05,-6.5e-05,0,4,0.12,,,0,1,,,,,0,,,,,0,,,,,0,,0.238,0.129,-0.129,0,3,,,,,0,0,1,0,19h29m52.74s,+37d34m04.1s,292.469762,1.7e-05,37.567794,1.7e-05,2,771.09,16.6,-16.6,0,3,15.391,,0,Kepler-band,15.417,,0,5265.0,200.0,-200.0,0,6,,,,,1,0.79,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-263,c,Kepler-263 c,Transit,0,2,47.332773,0.000456,-0.000456,0,4,0.242,,,0,1,,,,,0,,,,,0,,,,,0,,0.22,0.12,-0.12,0,3,,,,,0,0,1,0,19h29m52.74s,+37d34m04.1s,292.469762,1.7e-05,37.567794,1.7e-05,2,771.09,16.6,-16.6,0,3,15.391,,0,Kepler-band,15.417,,0,5265.0,200.0,-200.0,0,6,,,,,1,0.79,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-264,b,Kepler-264 b,Transit,0,2,40.806231,0.000538,-0.000538,0,4,0.249,,,0,1,,,,,0,,,,,0,,,,,0,,0.297,0.066,-0.066,0,3,,,,,0,0,1,0,19h28m10.71s,+37d22m34.5s,292.044615,1.7e-05,37.376246,1.7e-05,2,968.15,18.59,-18.59,0,3,13.038,,0,Kepler-band,13.013,,0,6158.0,100.0,-100.0,0,6,,,,,2,1.55,0.31,-0.31,0,6,1,2014-05-14,Kepler
Kepler-264,c,Kepler-264 c,Transit,0,2,140.101261,0.003678,-0.003678,0,3,0.566,,,0,1,,,,,0,,,,,0,,,,,0,,0.252,0.052,-0.052,0,3,,,,,0,0,1,0,19h28m10.71s,+37d22m34.5s,292.044615,1.7e-05,37.376246,1.7e-05,2,968.15,18.59,-18.59,0,3,13.038,,0,Kepler-band,13.013,,0,6158.0,100.0,-100.0,0,6,,,,,2,1.55,0.31,-0.31,0,6,1,2014-05-14,Kepler
Kepler-265,b,Kepler-265 b,Transit,0,4,6.846262,6.3e-05,-6.3e-05,0,3,0.069,,,0,1,,,,,0,,,,,0,,,,,0,,0.166,0.04,-0.04,0,3,,,,,0,0,1,0,19h22m02.51s,+41d14m41.4s,290.510478,2.2e-05,41.24482,1.7e-05,2,1328.21,49.37,-49.37,0,3,15.381,,0,Kepler-band,15.352,,0,5835.0,118.0,-118.0,0,6,,,,,2,1.1,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-265,c,Kepler-265 c,Transit,0,4,17.028937,0.000136,-0.000136,0,4,0.127,,,0,1,,,,,0,,,,,0,,,,,0,,0.235,0.049,-0.049,0,3,,,,,0,0,1,0,19h22m02.51s,+41d14m41.4s,290.510478,2.2e-05,41.24482,1.7e-05,2,1328.21,49.37,-49.37,0,3,15.381,,0,Kepler-band,15.352,,0,5835.0,118.0,-118.0,0,6,,,,,2,1.1,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-265,d,Kepler-265 d,Transit,0,4,43.130617,0.000658,-0.000658,0,3,0.236,,,0,1,,,,,0,,,,,0,,,,,0,,0.222,0.048,-0.048,0,3,,,,,0,0,1,0,19h22m02.51s,+41d14m41.4s,290.510478,2.2e-05,41.24482,1.7e-05,2,1328.21,49.37,-49.37,0,3,15.381,,0,Kepler-band,15.352,,0,5835.0,118.0,-118.0,0,6,,,,,2,1.1,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-265,e,Kepler-265 e,Transit,0,4,67.831024,0.001396,-0.001396,0,4,0.319,,,0,1,,,,,0,,,,,0,,,,,0,,0.231,0.049,-0.049,0,3,,,,,0,0,1,0,19h22m02.51s,+41d14m41.4s,290.510478,2.2e-05,41.24482,1.7e-05,2,1328.21,49.37,-49.37,0,3,15.381,,0,Kepler-band,15.352,,0,5835.0,118.0,-118.0,0,6,,,,,2,1.1,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-266,b,Kepler-266 b,Transit,0,2,6.61833,4.8e-05,-4.8e-05,0,4,0.071,,,0,1,,,,,0,,,,,0,,,,,0,,0.221,0.107,-0.107,0,3,,,,,0,0,1,0,19h37m56.25s,+44d10m00.9s,294.484378,1.7e-05,44.166916,1.7e-05,2,1425.27,58.55,-58.55,0,3,15.59,,0,Kepler-band,15.577,,0,5885.0,250.0,-250.0,0,6,,,,,2,1.03,0.5,-0.5,0,6,1,2014-05-14,Kepler
Kepler-266,c,Kepler-266 c,Transit,0,2,107.723601,0.001643,-0.001643,0,4,0.457,,,0,1,,,,,0,,,,,0,,,,,0,,0.347,0.169,-0.169,0,3,,,,,0,0,1,0,19h37m56.25s,+44d10m00.9s,294.484378,1.7e-05,44.166916,1.7e-05,2,1425.27,58.55,-58.55,0,3,15.59,,0,Kepler-band,15.577,,0,5885.0,250.0,-250.0,0,6,,,,,2,1.03,0.5,-0.5,0,6,1,2014-05-14,Kepler
Kepler-267,b,Kepler-267 b,Transit,0,3,3.353728,7e-06,-7e-06,0,8,0.037,,,0,2,,,,,0,,,,,0,,,,,1,,0.177,0.008,-0.008,0,8,,,,,0,0,1,0,19h59m19.29s,+47d09m26.9s,299.830387,1.7e-05,47.157461,1.7e-05,2,267.0,2.51,-2.51,0,3,15.438,,0,Kepler-band,15.469,,0,4258.0,100.0,-100.0,0,9,,,,,6,0.56,0.02,-0.02,0,10,1,2014-05-14,Kepler
